EmployeeID,JobRole,CurrentSkill
1696,Laboratory Technician,Microsoft Access
1696,Laboratory Technician,Critical Thinking
1696,Laboratory Technician,Monitoring
1696,Laboratory Technician,Laboratory information management system LIMS
1696,Laboratory Technician,Linux
1696,Laboratory Technician,Database software
1696,Laboratory Technician,Reading Comprehension
1696,Laboratory Technician,C++
1696,Laboratory Technician,Writing
1697,Healthcare Representative,Critical Thinking
1697,Healthcare Representative,Adobe Acrobat
1697,Healthcare Representative,3DGrid HIPAA Checkup
1697,Healthcare Representative,Reading Comprehension
1697,Healthcare Representative,Monitoring
1697,Healthcare Representative,AcuStaf
1697,Healthcare Representative,Speaking
1698,Laboratory Technician,Monitoring
1698,Laboratory Technician,Laboratory information management system LIMS
1698,Laboratory Technician,Critical Thinking
1698,Laboratory Technician,Science
1698,Laboratory Technician,Database software
1698,Laboratory Technician,Linux
1698,Laboratory Technician,Reading Comprehension
1700,Sales Executive,Speaking
1700,Sales Executive,Adobe ActionScript
1700,Sales Executive,Adobe Creative Cloud software
1700,Sales Executive,Monitoring
1700,Sales Executive,Apple Keynote
1700,Sales Executive,Airtable
1700,Sales Executive,Reading Comprehension
1700,Sales Executive,Adobe Acrobat
1700,Sales Executive,Active Listening
1700,Sales Executive,Critical Thinking
1701,Research Scientist,Mathematics
1701,Research Scientist,Advanced numerical software
1701,Research Scientist,Critical Thinking
1701,Research Scientist,Algorithmic software
1701,Research Scientist,Active Learning
1701,Research Scientist,Amazon Elastic Compute Cloud EC2
1701,Research Scientist,Amazon DynamoDB
1701,Research Scientist,3D graphics software
1701,Research Scientist,Active Listening
1701,Research Scientist,Reading Comprehension
1702,Sales Representative,Speaking
1702,Sales Representative,Writing
1702,Sales Representative,ACT! Premium
1702,Sales Representative,Reading Comprehension
1702,Sales Representative,3M Post-it App
1702,Sales Representative,Adobe Dreamweaver
1703,Healthcare Representative,Speaking
1703,Healthcare Representative,American Medical Association CodeManager
1703,Healthcare Representative,Critical Thinking
1703,Healthcare Representative,Monitoring
1703,Healthcare Representative,Allscripts healthcare automation software
1703,Healthcare Representative,3DGrid HIPAA Checkup
1703,Healthcare Representative,AcuStaf
1703,Healthcare Representative,Reading Comprehension
1704,Research Scientist,Reading Comprehension
1704,Research Scientist,Amazon DynamoDB
1704,Research Scientist,Critical Thinking
1704,Research Scientist,Amazon Elastic Compute Cloud EC2
1704,Research Scientist,Ada
1704,Research Scientist,Algorithmic software
1706,Sales Executive,Speaking
1706,Sales Executive,Critical Thinking
1706,Sales Executive,Act!
1706,Sales Executive,Monitoring
1706,Sales Executive,Adobe Acrobat
1706,Sales Executive,Adobe ActionScript
1706,Sales Executive,Active Listening
1706,Sales Executive,Apple Keynote
1706,Sales Executive,Airtable
1706,Sales Executive,Reading Comprehension
1707,Research Scientist,Algorithmic software
1707,Research Scientist,Critical Thinking
1707,Research Scientist,Advanced numerical software
1707,Research Scientist,Active Listening
1707,Research Scientist,Reading Comprehension
1707,Research Scientist,Ada
1707,Research Scientist,Amazon DynamoDB
1708,Sales Executive,Speaking
1708,Sales Executive,Monitoring
1708,Sales Executive,Adobe Creative Cloud software
1708,Sales Executive,Reading Comprehension
1708,Sales Executive,Adobe Acrobat
1708,Sales Executive,Active Listening
1708,Sales Executive,Act!
1708,Sales Executive,Apple Keynote
1708,Sales Executive,Airtable
1708,Sales Executive,Adobe ActionScript
1709,Laboratory Technician,Microsoft Access
1709,Laboratory Technician,Database software
1709,Laboratory Technician,Linux
1709,Laboratory Technician,Critical Thinking
1709,Laboratory Technician,Laboratory information management system LIMS
1709,Laboratory Technician,Science
1709,Laboratory Technician,Reading Comprehension
1710,Sales Representative,ACT! Premium
1710,Sales Representative,Adobe Creative Cloud software
1710,Sales Representative,Writing
1710,Sales Representative,Adobe Illustrator
1710,Sales Representative,Adobe Dreamweaver
1710,Sales Representative,3M Post-it App
1710,Sales Representative,Critical Thinking
1710,Sales Representative,Speaking
1710,Sales Representative,Reading Comprehension
1710,Sales Representative,Adobe Acrobat
1712,Healthcare Representative,Adobe Acrobat
1712,Healthcare Representative,Reading Comprehension
1712,Healthcare Representative,Monitoring
1712,Healthcare Representative,Allscripts healthcare automation software
1712,Healthcare Representative,American Medical Association CodeManager
1712,Healthcare Representative,Alteer Office
1712,Healthcare Representative,Active Listening
1712,Healthcare Representative,AcuStaf
1714,Human Resources,Adobe Creative Cloud software
1714,Human Resources,Adobe Human Capital Application Solution Accelerator
1714,Human Resources,Speaking
1714,Human Resources,Critical Thinking
1716,Sales Executive,Act!
1716,Sales Executive,Adobe Creative Cloud software
1716,Sales Executive,Airtable
1716,Sales Executive,Active Listening
1716,Sales Executive,Critical Thinking
1716,Sales Executive,Adobe Acrobat
1716,Sales Executive,Monitoring
1716,Sales Executive,Apple Keynote
1716,Sales Executive,Reading Comprehension
1716,Sales Executive,Speaking
1718,Laboratory Technician,Linux
1718,Laboratory Technician,C++
1718,Laboratory Technician,Reading Comprehension
1718,Laboratory Technician,Laboratory information management system LIMS
1718,Laboratory Technician,Microsoft Access
1718,Laboratory Technician,Monitoring
1718,Laboratory Technician,Writing
1719,Research Director,ESRI ArcGIS software
1719,Research Director,Science
1719,Research Director,Clinical trial management software
1719,Research Director,Active Listening
1719,Research Director,Critical Thinking
1719,Research Director,Adobe Acrobat
1719,Research Director,IBM Lotus 1-2-3
1719,Research Director,Writing
1720,Research Scientist,Active Learning
1720,Research Scientist,Algorithmic software
1720,Research Scientist,Reading Comprehension
1720,Research Scientist,3D graphics software
1720,Research Scientist,Active Listening
1720,Research Scientist,Amazon Elastic Compute Cloud EC2
1720,Research Scientist,Critical Thinking
1721,Laboratory Technician,Linux
1721,Laboratory Technician,Laboratory information management system LIMS
1721,Laboratory Technician,Monitoring
1721,Laboratory Technician,Email software
1721,Laboratory Technician,C++
1721,Laboratory Technician,Microsoft Access
1721,Laboratory Technician,Science
1721,Laboratory Technician,Database software
1722,Human Resources,Adobe Human Capital Application Solution Accelerator
1722,Human Resources,Speaking
1722,Human Resources,Adobe Dreamweaver
1722,Human Resources,Adobe Acrobat
1722,Human Resources,Active Listening
1722,Human Resources,Writing
1722,Human Resources,Reading Comprehension
1724,Manufacturing Director,Apple Final Cut Pro
1724,Manufacturing Director,Active Listening
1724,Manufacturing Director,Adobe Photoshop
1724,Manufacturing Director,Critical Thinking
1724,Manufacturing Director,Adobe After Effects
1724,Manufacturing Director,Monitoring
1724,Manufacturing Director,ABB Optimize IT Predict & Control
1724,Manufacturing Director,Speaking
1725,Laboratory Technician,C++
1725,Laboratory Technician,Monitoring
1725,Laboratory Technician,Critical Thinking
1725,Laboratory Technician,Database software
1725,Laboratory Technician,Science
1725,Laboratory Technician,Writing
1725,Laboratory Technician,Email software
1725,Laboratory Technician,Laboratory information management system LIMS
1727,Healthcare Representative,Speaking
1727,Healthcare Representative,Adobe Acrobat
1727,Healthcare Representative,Active Listening
1727,Healthcare Representative,American Medical Association CodeManager
1727,Healthcare Representative,Allscripts healthcare automation software
1727,Healthcare Representative,3DGrid HIPAA Checkup
1727,Healthcare Representative,AcuStaf
1727,Healthcare Representative,Alteer Office
1727,Healthcare Representative,Monitoring
1728,Manufacturing Director,Apple Final Cut Pro
1728,Manufacturing Director,ABB Optimize IT Predict & Control
1728,Manufacturing Director,Active Listening
1728,Manufacturing Director,Critical Thinking
1728,Manufacturing Director,Speaking
1728,Manufacturing Director,Adobe InDesign
1728,Manufacturing Director,Adobe After Effects
1729,Research Scientist,Active Listening
1729,Research Scientist,Reading Comprehension
1729,Research Scientist,3D graphics software
1729,Research Scientist,Algorithmic software
1729,Research Scientist,Amazon DynamoDB
1729,Research Scientist,Active Learning
1729,Research Scientist,Critical Thinking
1729,Research Scientist,Amazon Elastic Compute Cloud EC2
1729,Research Scientist,Advanced numerical software
1729,Research Scientist,Mathematics
1731,Sales Executive,Act!
1731,Sales Executive,Monitoring
1731,Sales Executive,Adobe Acrobat
1731,Sales Executive,Speaking
1731,Sales Executive,Adobe Creative Cloud software
1731,Sales Executive,Adobe ActionScript
1731,Sales Executive,Apple Keynote
1731,Sales Executive,Active Listening
1732,Sales Executive,Airtable
1732,Sales Executive,Adobe Creative Cloud software
1732,Sales Executive,Adobe ActionScript
1732,Sales Executive,Speaking
1732,Sales Executive,Active Listening
1732,Sales Executive,Adobe Acrobat
1732,Sales Executive,Reading Comprehension
1732,Sales Executive,Critical Thinking
1732,Sales Executive,Apple Keynote
1733,Sales Executive,Adobe ActionScript
1733,Sales Executive,Speaking
1733,Sales Executive,Airtable
1733,Sales Executive,Adobe Acrobat
1733,Sales Executive,Monitoring
1733,Sales Executive,Apple Keynote
1734,Sales Executive,Reading Comprehension
1734,Sales Executive,Active Listening
1734,Sales Executive,Act!
1734,Sales Executive,Apple Keynote
1734,Sales Executive,Monitoring
1734,Sales Executive,Speaking
1735,Laboratory Technician,Reading Comprehension
1735,Laboratory Technician,C++
1735,Laboratory Technician,Microsoft Access
1735,Laboratory Technician,Laboratory information management system LIMS
1735,Laboratory Technician,Database software
1735,Laboratory Technician,Critical Thinking
1735,Laboratory Technician,Email software
1736,Manufacturing Director,Apple Final Cut Pro
1736,Manufacturing Director,Adobe InDesign
1736,Manufacturing Director,Critical Thinking
1736,Manufacturing Director,Speaking
1736,Manufacturing Director,Monitoring
1736,Manufacturing Director,Adobe Photoshop
1736,Manufacturing Director,ABB Optimize IT Predict & Control
1736,Manufacturing Director,Adobe After Effects
1736,Manufacturing Director,Adobe Acrobat
1736,Manufacturing Director,Reading Comprehension
1737,Laboratory Technician,Email software
1737,Laboratory Technician,C++
1737,Laboratory Technician,Writing
1737,Laboratory Technician,Linux
1737,Laboratory Technician,Microsoft Access
1737,Laboratory Technician,Monitoring
1737,Laboratory Technician,Critical Thinking
1737,Laboratory Technician,Laboratory information management system LIMS
1737,Laboratory Technician,Science
1737,Laboratory Technician,Reading Comprehension
1739,Sales Executive,Airtable
1739,Sales Executive,Active Listening
1739,Sales Executive,Apple Keynote
1739,Sales Executive,Critical Thinking
1739,Sales Executive,Reading Comprehension
1739,Sales Executive,Monitoring
1739,Sales Executive,Adobe ActionScript
1740,Manager,ActionWare
1740,Manager,Adobe Photoshop
1740,Manager,Active Listening
1740,Manager,Monitoring
1740,Manager,Speaking
1740,Manager,ADP Workforce Now
1740,Manager,Act!
1740,Manager,Adobe Creative Cloud software
1740,Manager,Critical Thinking
1744,Human Resources,Speaking
1744,Human Resources,Adobe Human Capital Application Solution Accelerator
1744,Human Resources,Critical Thinking
1744,Human Resources,Adobe Illustrator
1744,Human Resources,Adobe InDesign
1744,Human Resources,Reading Comprehension
1744,Human Resources,Adobe Dreamweaver
1744,Human Resources,Writing
1744,Human Resources,Adobe Acrobat
1745,Research Scientist,Algorithmic software
1745,Research Scientist,Advanced numerical software
1745,Research Scientist,Amazon DynamoDB
1745,Research Scientist,Active Listening
1745,Research Scientist,Mathematics
1745,Research Scientist,Reading Comprehension
1745,Research Scientist,Amazon Elastic Compute Cloud EC2
1745,Research Scientist,Active Learning
1745,Research Scientist,Critical Thinking
1746,Human Resources,Adobe Creative Cloud software
1746,Human Resources,Adobe Acrobat
1746,Human Resources,Adobe Dreamweaver
1746,Human Resources,Adobe Human Capital Application Solution Accelerator
1746,Human Resources,Adobe InDesign
1746,Human Resources,Critical Thinking
1747,Human Resources,Adobe Human Capital Application Solution Accelerator
1747,Human Resources,Adobe InDesign
1747,Human Resources,Speaking
1747,Human Resources,Active Listening
1747,Human Resources,Writing
1747,Human Resources,Adobe Acrobat
1749,Sales Executive,Act!
1749,Sales Executive,Speaking
1749,Sales Executive,Airtable
1749,Sales Executive,Adobe ActionScript
1749,Sales Executive,Reading Comprehension
1749,Sales Executive,Adobe Acrobat
1749,Sales Executive,Apple Keynote
1749,Sales Executive,Monitoring
1749,Sales Executive,Adobe Creative Cloud software
1749,Sales Executive,Critical Thinking
1751,Research Scientist,Active Listening
1751,Research Scientist,Critical Thinking
1751,Research Scientist,Mathematics
1751,Research Scientist,Advanced numerical software
1751,Research Scientist,Amazon DynamoDB
1751,Research Scientist,Amazon Elastic Compute Cloud EC2
1751,Research Scientist,Ada
1752,Sales Representative,Reading Comprehension
1752,Sales Representative,Active Listening
1752,Sales Representative,Critical Thinking
1752,Sales Representative,Adobe Creative Cloud software
1752,Sales Representative,Adobe Dreamweaver
1753,Healthcare Representative,Speaking
1753,Healthcare Representative,AcuStaf
1753,Healthcare Representative,Monitoring
1753,Healthcare Representative,Critical Thinking
1753,Healthcare Representative,Reading Comprehension
1753,Healthcare Representative,Allscripts healthcare automation software
1753,Healthcare Representative,Adobe Acrobat
1753,Healthcare Representative,3DGrid HIPAA Checkup
1754,Sales Executive,Act!
1754,Sales Executive,Adobe Acrobat
1754,Sales Executive,Adobe ActionScript
1754,Sales Executive,Speaking
1754,Sales Executive,Monitoring
1754,Sales Executive,Reading Comprehension
1754,Sales Executive,Adobe Creative Cloud software
1754,Sales Executive,Apple Keynote
1755,Research Scientist,Mathematics
1755,Research Scientist,Algorithmic software
1755,Research Scientist,3D graphics software
1755,Research Scientist,Ada
1755,Research Scientist,Critical Thinking
1755,Research Scientist,Reading Comprehension
1755,Research Scientist,Amazon Elastic Compute Cloud EC2
1756,Sales Executive,Adobe ActionScript
1756,Sales Executive,Reading Comprehension
1756,Sales Executive,Critical Thinking
1756,Sales Executive,Speaking
1756,Sales Executive,Adobe Creative Cloud software
1756,Sales Executive,Airtable
1756,Sales Executive,Monitoring
1757,Sales Executive,Monitoring
1757,Sales Executive,Adobe ActionScript
1757,Sales Executive,Reading Comprehension
1757,Sales Executive,Apple Keynote
1757,Sales Executive,Active Listening
1757,Sales Executive,Adobe Acrobat
1757,Sales Executive,Critical Thinking
1758,Sales Executive,Monitoring
1758,Sales Executive,Speaking
1758,Sales Executive,Adobe Acrobat
1758,Sales Executive,Airtable
1758,Sales Executive,Adobe Creative Cloud software
1758,Sales Executive,Active Listening
1760,Laboratory Technician,Email software
1760,Laboratory Technician,Linux
1760,Laboratory Technician,Science
1760,Laboratory Technician,Writing
1760,Laboratory Technician,Laboratory information management system LIMS
1760,Laboratory Technician,Reading Comprehension
1760,Laboratory Technician,Critical Thinking
1760,Laboratory Technician,Microsoft Access
1760,Laboratory Technician,Monitoring
1761,Sales Executive,Adobe Creative Cloud software
1761,Sales Executive,Apple Keynote
1761,Sales Executive,Speaking
1761,Sales Executive,Reading Comprehension
1761,Sales Executive,Airtable
1761,Sales Executive,Adobe ActionScript
1761,Sales Executive,Monitoring
1761,Sales Executive,Critical Thinking
1762,Research Scientist,3D graphics software
1762,Research Scientist,Critical Thinking
1762,Research Scientist,Algorithmic software
1762,Research Scientist,Ada
1763,Healthcare Representative,American Medical Association CodeManager
1763,Healthcare Representative,Critical Thinking
1763,Healthcare Representative,Speaking
1763,Healthcare Representative,Active Listening
1763,Healthcare Representative,Reading Comprehension
1763,Healthcare Representative,Monitoring
1763,Healthcare Representative,AcuStaf
1763,Healthcare Representative,Adobe Acrobat
1763,Healthcare Representative,Allscripts healthcare automation software
1763,Healthcare Representative,Alteer Office
1764,Research Scientist,Active Listening
1764,Research Scientist,Critical Thinking
1764,Research Scientist,Amazon Elastic Compute Cloud EC2
1764,Research Scientist,Advanced numerical software
1764,Research Scientist,Active Learning
1764,Research Scientist,Ada
1764,Research Scientist,3D graphics software
1764,Research Scientist,Algorithmic software
1766,Healthcare Representative,Monitoring
1766,Healthcare Representative,3DGrid HIPAA Checkup
1766,Healthcare Representative,AcuStaf
1766,Healthcare Representative,Critical Thinking
1766,Healthcare Representative,Adobe Acrobat
1767,Research Scientist,Ada
1767,Research Scientist,Mathematics
1767,Research Scientist,Amazon DynamoDB
1767,Research Scientist,Active Listening
1768,Laboratory Technician,Critical Thinking
1768,Laboratory Technician,Writing
1768,Laboratory Technician,Laboratory information management system LIMS
1768,Laboratory Technician,Linux
1768,Laboratory Technician,C++
1768,Laboratory Technician,Microsoft Access
1770,Research Director,Reading Comprehension
1770,Research Director,Adobe Acrobat
1770,Research Director,Writing
1770,Research Director,Active Listening
1770,Research Director,IBM Lotus 1-2-3
1770,Research Director,ESRI ArcGIS software
1770,Research Director,Adobe Photoshop
1770,Research Director,Science
1771,Research Scientist,Amazon DynamoDB
1771,Research Scientist,Ada
1771,Research Scientist,Advanced numerical software
1771,Research Scientist,Active Learning
1771,Research Scientist,Amazon Elastic Compute Cloud EC2
1771,Research Scientist,Reading Comprehension
1771,Research Scientist,Active Listening
1771,Research Scientist,Critical Thinking
1771,Research Scientist,Algorithmic software
1771,Research Scientist,Mathematics
1772,Laboratory Technician,Critical Thinking
1772,Laboratory Technician,Writing
1772,Laboratory Technician,Linux
1772,Laboratory Technician,Laboratory information management system LIMS
1772,Laboratory Technician,Email software
1772,Laboratory Technician,Database software
1772,Laboratory Technician,Reading Comprehension
1772,Laboratory Technician,Monitoring
1774,Sales Executive,Act!
1774,Sales Executive,Monitoring
1774,Sales Executive,Adobe Creative Cloud software
1774,Sales Executive,Apple Keynote
1774,Sales Executive,Speaking
1774,Sales Executive,Airtable
1774,Sales Executive,Adobe Acrobat
1774,Sales Executive,Active Listening
1775,Manufacturing Director,Apple Final Cut Pro
1775,Manufacturing Director,Adobe After Effects
1775,Manufacturing Director,Critical Thinking
1775,Manufacturing Director,Speaking
1775,Manufacturing Director,Reading Comprehension
1775,Manufacturing Director,Adobe Acrobat
1775,Manufacturing Director,Adobe Photoshop
1775,Manufacturing Director,ABB Optimize IT Predict & Control
1775,Manufacturing Director,Adobe InDesign
1778,Human Resources,Critical Thinking
1778,Human Resources,Active Listening
1778,Human Resources,Writing
1778,Human Resources,Adobe Human Capital Application Solution Accelerator
1778,Human Resources,Adobe Creative Cloud software
1778,Human Resources,Adobe Acrobat
1778,Human Resources,Adobe InDesign
1778,Human Resources,Adobe Illustrator
1779,Sales Executive,Act!
1779,Sales Executive,Active Listening
1779,Sales Executive,Monitoring
1779,Sales Executive,Critical Thinking
1779,Sales Executive,Adobe Creative Cloud software
1779,Sales Executive,Adobe Acrobat
1779,Sales Executive,Reading Comprehension
1779,Sales Executive,Adobe ActionScript
1780,Sales Representative,Active Listening
1780,Sales Representative,3M Post-it App
1780,Sales Representative,Adobe Acrobat
1780,Sales Representative,Speaking
1782,Laboratory Technician,Writing
1782,Laboratory Technician,Reading Comprehension
1782,Laboratory Technician,Database software
1782,Laboratory Technician,Laboratory information management system LIMS
1782,Laboratory Technician,Microsoft Access
1783,Laboratory Technician,Email software
1783,Laboratory Technician,Microsoft Access
1783,Laboratory Technician,Database software
1783,Laboratory Technician,Science
1784,Sales Executive,Speaking
1784,Sales Executive,Adobe Acrobat
1784,Sales Executive,Monitoring
1784,Sales Executive,Reading Comprehension
1784,Sales Executive,Apple Keynote
1784,Sales Executive,Adobe Creative Cloud software
1784,Sales Executive,Act!
1784,Sales Executive,Adobe ActionScript
1784,Sales Executive,Critical Thinking
1784,Sales Executive,Active Listening
1786,Manager,Adobe Acrobat
1786,Manager,Adobe Creative Cloud software
1786,Manager,ADP Workforce Now
1786,Manager,Active Listening
1786,Manager,ActionWare
1786,Manager,Monitoring
1787,Sales Executive,Airtable
1787,Sales Executive,Active Listening
1787,Sales Executive,Speaking
1787,Sales Executive,Adobe Acrobat
1787,Sales Executive,Critical Thinking
1787,Sales Executive,Monitoring
1787,Sales Executive,Apple Keynote
1787,Sales Executive,Adobe Creative Cloud software
1789,Research Director,Reading Comprehension
1789,Research Director,Graphics software
1789,Research Director,IBM Lotus 1-2-3
1789,Research Director,Adobe Acrobat
1789,Research Director,Writing
1789,Research Director,Clinical trial management software
1789,Research Director,Active Listening
1789,Research Director,Science
1790,Healthcare Representative,Active Listening
1790,Healthcare Representative,Monitoring
1790,Healthcare Representative,American Medical Association CodeManager
1790,Healthcare Representative,3DGrid HIPAA Checkup
1790,Healthcare Representative,Reading Comprehension
1790,Healthcare Representative,AcuStaf
1790,Healthcare Representative,Adobe Acrobat
1790,Healthcare Representative,Allscripts healthcare automation software
1790,Healthcare Representative,Critical Thinking
1790,Healthcare Representative,Alteer Office
1792,Research Scientist,Amazon DynamoDB
1792,Research Scientist,Active Learning
1792,Research Scientist,Amazon Elastic Compute Cloud EC2
1792,Research Scientist,Active Listening
1792,Research Scientist,Mathematics
1792,Research Scientist,3D graphics software
1792,Research Scientist,Advanced numerical software
1792,Research Scientist,Reading Comprehension
1794,Human Resources,Adobe Acrobat
1794,Human Resources,Adobe InDesign
1794,Human Resources,Adobe Dreamweaver
1794,Human Resources,Critical Thinking
1794,Human Resources,Adobe Illustrator
1794,Human Resources,Adobe Creative Cloud software
1794,Human Resources,Reading Comprehension
1794,Human Resources,Writing
1794,Human Resources,Adobe Human Capital Application Solution Accelerator
1797,Sales Executive,Adobe ActionScript
1797,Sales Executive,Speaking
1797,Sales Executive,Act!
1797,Sales Executive,Adobe Acrobat
1797,Sales Executive,Active Listening
1797,Sales Executive,Adobe Creative Cloud software
1797,Sales Executive,Airtable
1798,Research Scientist,Ada
1798,Research Scientist,Critical Thinking
1798,Research Scientist,Amazon DynamoDB
1798,Research Scientist,Advanced numerical software
1798,Research Scientist,3D graphics software
1798,Research Scientist,Active Learning
1798,Research Scientist,Reading Comprehension
1798,Research Scientist,Mathematics
1798,Research Scientist,Amazon Elastic Compute Cloud EC2
1799,Research Scientist,Amazon Elastic Compute Cloud EC2
1799,Research Scientist,Reading Comprehension
1799,Research Scientist,Mathematics
1799,Research Scientist,Advanced numerical software
1799,Research Scientist,Ada
1799,Research Scientist,Active Learning
1799,Research Scientist,Amazon DynamoDB
1800,Research Director,Writing
1800,Research Director,Adobe Photoshop
1800,Research Director,Critical Thinking
1800,Research Director,Graphics software
1800,Research Director,IBM Lotus 1-2-3
1800,Research Director,Adobe Acrobat
1800,Research Director,Science
1801,Sales Executive,Act!
1801,Sales Executive,Apple Keynote
1801,Sales Executive,Adobe ActionScript
1801,Sales Executive,Critical Thinking
1801,Sales Executive,Adobe Creative Cloud software
1801,Sales Executive,Monitoring
1802,Laboratory Technician,Laboratory information management system LIMS
1802,Laboratory Technician,C++
1802,Laboratory Technician,Critical Thinking
1802,Laboratory Technician,Reading Comprehension
1802,Laboratory Technician,Science
1802,Laboratory Technician,Writing
1803,Healthcare Representative,Critical Thinking
1803,Healthcare Representative,Active Listening
1803,Healthcare Representative,Allscripts healthcare automation software
1803,Healthcare Representative,Monitoring
1803,Healthcare Representative,American Medical Association CodeManager
1804,Manufacturing Director,ABB Optimize IT Predict & Control
1804,Manufacturing Director,Speaking
1804,Manufacturing Director,Apple Final Cut Pro
1804,Manufacturing Director,Reading Comprehension
1804,Manufacturing Director,Adobe Photoshop
1804,Manufacturing Director,Active Listening
1804,Manufacturing Director,Adobe Acrobat
1804,Manufacturing Director,Adobe After Effects
1804,Manufacturing Director,Critical Thinking
1805,Human Resources,Writing
1805,Human Resources,Adobe Illustrator
1805,Human Resources,Adobe InDesign
1805,Human Resources,Adobe Dreamweaver
1805,Human Resources,Critical Thinking
1805,Human Resources,Active Listening
1805,Human Resources,Reading Comprehension
1805,Human Resources,Adobe Acrobat
1807,Laboratory Technician,Writing
1807,Laboratory Technician,Linux
1807,Laboratory Technician,C++
1807,Laboratory Technician,Critical Thinking
1807,Laboratory Technician,Email software
1807,Laboratory Technician,Reading Comprehension
1807,Laboratory Technician,Database software
1809,Manufacturing Director,Active Listening
1809,Manufacturing Director,Monitoring
1809,Manufacturing Director,Adobe Photoshop
1809,Manufacturing Director,Speaking
1809,Manufacturing Director,Adobe After Effects
1809,Manufacturing Director,Critical Thinking
1809,Manufacturing Director,Adobe InDesign
1809,Manufacturing Director,Apple Final Cut Pro
1809,Manufacturing Director,ABB Optimize IT Predict & Control
1809,Manufacturing Director,Adobe Acrobat
1812,Sales Executive,Speaking
1812,Sales Executive,Adobe ActionScript
1812,Sales Executive,Adobe Acrobat
1812,Sales Executive,Critical Thinking
1812,Sales Executive,Apple Keynote
1812,Sales Executive,Airtable
1812,Sales Executive,Active Listening
1812,Sales Executive,Reading Comprehension
1813,Research Scientist,Mathematics
1813,Research Scientist,Ada
1813,Research Scientist,Amazon Elastic Compute Cloud EC2
1813,Research Scientist,Active Listening
1813,Research Scientist,Algorithmic software
1814,Healthcare Representative,AcuStaf
1814,Healthcare Representative,Monitoring
1814,Healthcare Representative,Speaking
1814,Healthcare Representative,Reading Comprehension
1814,Healthcare Representative,Allscripts healthcare automation software
1814,Healthcare Representative,American Medical Association CodeManager
1815,Sales Executive,Airtable
1815,Sales Executive,Monitoring
1815,Sales Executive,Act!
1815,Sales Executive,Active Listening
1815,Sales Executive,Adobe Creative Cloud software
1815,Sales Executive,Critical Thinking
1815,Sales Executive,Apple Keynote
1815,Sales Executive,Adobe Acrobat
1815,Sales Executive,Reading Comprehension
1815,Sales Executive,Speaking
1816,Manufacturing Director,Adobe After Effects
1816,Manufacturing Director,Speaking
1816,Manufacturing Director,Adobe Acrobat
1816,Manufacturing Director,ABB Optimize IT Predict & Control
1816,Manufacturing Director,Reading Comprehension
1816,Manufacturing Director,Monitoring
1816,Manufacturing Director,Apple Final Cut Pro
1816,Manufacturing Director,Critical Thinking
1816,Manufacturing Director,Adobe InDesign
1816,Manufacturing Director,Adobe Photoshop
1818,Human Resources,Critical Thinking
1818,Human Resources,Adobe Creative Cloud software
1818,Human Resources,Adobe InDesign
1818,Human Resources,Speaking
1818,Human Resources,Active Listening
1818,Human Resources,Reading Comprehension
1818,Human Resources,Adobe Acrobat
1821,Healthcare Representative,Reading Comprehension
1821,Healthcare Representative,Allscripts healthcare automation software
1821,Healthcare Representative,American Medical Association CodeManager
1821,Healthcare Representative,Active Listening
1821,Healthcare Representative,Alteer Office
1821,Healthcare Representative,Speaking
1821,Healthcare Representative,3DGrid HIPAA Checkup
1821,Healthcare Representative,Critical Thinking
1822,Healthcare Representative,Monitoring
1822,Healthcare Representative,3DGrid HIPAA Checkup
1822,Healthcare Representative,Speaking
1822,Healthcare Representative,Alteer Office
1822,Healthcare Representative,AcuStaf
1822,Healthcare Representative,Allscripts healthcare automation software
1822,Healthcare Representative,Adobe Acrobat
1823,Sales Executive,Apple Keynote
1823,Sales Executive,Speaking
1823,Sales Executive,Critical Thinking
1823,Sales Executive,Airtable
1823,Sales Executive,Act!
1823,Sales Executive,Reading Comprehension
1823,Sales Executive,Adobe Acrobat
1823,Sales Executive,Adobe ActionScript
1823,Sales Executive,Adobe Creative Cloud software
1824,Manager,Speaking
1824,Manager,Monitoring
1824,Manager,Act!
1824,Manager,Reading Comprehension
1824,Manager,Active Listening
1824,Manager,Adobe Acrobat
1824,Manager,Adobe Photoshop
1824,Manager,Critical Thinking
1826,Laboratory Technician,Science
1826,Laboratory Technician,Reading Comprehension
1826,Laboratory Technician,Linux
1826,Laboratory Technician,C++
1826,Laboratory Technician,Critical Thinking
1827,Manufacturing Director,Reading Comprehension
1827,Manufacturing Director,Monitoring
1827,Manufacturing Director,ABB Optimize IT Predict & Control
1827,Manufacturing Director,Adobe After Effects
1827,Manufacturing Director,Apple Final Cut Pro
1827,Manufacturing Director,Adobe Acrobat
1827,Manufacturing Director,Adobe InDesign
1827,Manufacturing Director,Critical Thinking
1827,Manufacturing Director,Active Listening
1829,Healthcare Representative,3DGrid HIPAA Checkup
1829,Healthcare Representative,Adobe Acrobat
1829,Healthcare Representative,Alteer Office
1829,Healthcare Representative,AcuStaf
1829,Healthcare Representative,American Medical Association CodeManager
1829,Healthcare Representative,Critical Thinking
1829,Healthcare Representative,Active Listening
1829,Healthcare Representative,Reading Comprehension
1829,Healthcare Representative,Speaking
1829,Healthcare Representative,Monitoring
1830,Research Scientist,Active Learning
1830,Research Scientist,Active Listening
1830,Research Scientist,Reading Comprehension
1830,Research Scientist,Advanced numerical software
